#,Name,Faction,T,V,T,V,T,V
1,Александр Оводков,орки,2,0,4,3,3,0
2,Алексей Смышляев,моллог,1,3,2,3,1,3
3,Василий Гущин,годсворн,4,1,3,0,4,0
4,Дмитрий Точенов,страйдеры,4,1,2,0,3,3
5,Евгений Крамеров,гоблины,3,0,4,0,4,3
6,Константин Кручинин,илтари,3,3,1,3,1,0
7,Петр Федин,призраки,2,3,1,0,2,3
8,Святослав Соколов,илтари,1,0,3,3,2,0
