#,Name,Faction,T,V,T,V,T,V
1,Роман Евсеев,скелеты,1,0,3,3,3,3
2,Zerling,крысы,2,0,4,0,4,0
3,Никита Чикулаев,маги,3,0,3,0,4,3
4,Андрей Хряпин,скелеты,4,0,4,3,3,0
5,Александр Старовойтов,маги,3,3,1,0,2,0
6,Gremlin,страйдеры,2,3,2,0,2,3
7,Константин Кручинин,скелеты,1,3,1,3,1,0
8,Дмитрий Точенов,стилхарты,4,3,2,3,1,3
