#,Name,Faction,T,V,T,V,T,V
1,Александр Алексеев,моллог,3,1,3,0,4,0
2,Антон Коняхин,глаза,3,0,5,1,2,0
3,Алексей Смышляев,риверы,4,1,2,1,1,0
4,Антон Чичеткин,парогномы,5,0,4,0,5,0
5,Владимир Владимирович,парогномы,1,1,2,0,4,1
6,Денис Кубиков,гномы,5,1,1,0,3,0
7,Дмитрий Матвеев,скелеты,4,0,4,1,2,1
8,Денис Ульмаев,магоры,1,0,5,0,5,1
9,Михаил Ковальков,риверы,2,0,3,1,3,1
10,Петр Федин,призраки,2,1,1,1,1,1
